id,idade,renda,cidade,categoria,nota,feedback,cidade_Belo Horizonte,cidade_Rio de Janeiro,cidade_São Paulo,cidade_Vitória,cidade_nan,categoria_A,categoria_B,categoria_nan,feedback_Bom,feedback_Regular,feedback_Ruim,feedback_nan,idade_scaler,renda_scaler,nota_scaler
503,55.0,12432.48,Vitória,B,0.7,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7310243123668694,1.578292524423733,-1.4751039945451832
504,23.0,2276.18,Vitória,B,3.3,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.2977927487691996,-1.4545908027783767,-0.5720051104760557
505,21.0,2962.7,Rio de Janeiro,A,5.1,Regular,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.424593815090204,-1.2495815905858665,0.05321719387949406
506,46.0,5460.45,Vitória,B,7.2,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16041951392235,-0.5037012669917358,0.7826432156276357
507,26.0,12073.71,Vitória,B,5.4,Bom,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.107591149287693,1.4711563083509207,0.15742091127208593
508,29.0,7481.85,Rio de Janeiro,A,3.8,Regular,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9173895498061867,0.09993099649066883,-0.3983322481550697
509,50.0,10639.45,Belo Horizonte,B,9.8,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4140216465643586,1.0428563131880275,1.6857420996967636
510,43.0,5762.71,Belo Horizonte,A,5.4,Ruim,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.02978208555915649,-0.4134401173132003,0.15742091127208593
511,63.0,7418.15,Rio de Janeiro,A,9.3,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2382285776508866,0.08090884590996754,1.5120692373757774
512,22.0,10747.68,Rio de Janeiro,B,6.5,Bom,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.3611932819297017,1.075176051921925,0.5395012083782552
513,58.0,8334.51,Rio de Janeiro,B,9.2,Bom,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9212259118483759,0.3545530830548852,1.4773346649115797
514,16.0,1515.81,Rio de Janeiro,B,4.1,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.7415964808927147,-1.6816531675671946,-0.2941285307624781
515,39.0,12027.72,Rio de Janeiro,B,0.5,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.2833842182011651,1.457422733700898,-1.5445731394735778
516,37.0,10136.38,São Paulo,A,5.3,Ruim,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4101852845221694,0.8926291029426063,0.12268633880788855
517,50.0,11307.16,São Paulo,B,2.8,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4140216465643586,1.2422484664727982,-0.7456779727970418
518,41.0,8992.3,Belo Horizonte,,4.8,Regular,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.1565831518801608,0.5509829171283444,-0.05098652351309752
519,49.0,4075.8,Vitória,A,5.1,Ruim,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35062111340385643,-0.9171866798891887,0.05321719387949406
520,55.0,7233.39,São Paulo,B,7.9,Bom,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7310243123668694,0.02573565059928749,1.0257852228770163
521,30.0,10709.69,São Paulo,B,6.6,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8539890166456845,1.0638314443777988,0.5742357808424523
522,19.0,5126.13,Rio de Janeiro,A,6.4,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5513948814112082,-0.6035362023471516,0.5047666359140581
523,70.0,7296.65,Rio de Janeiro,B,0.7,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6820323097744017,0.044626407989164056,-1.4751039945451832
524,46.0,11473.96,São Paulo,A,0.5,Ruim,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16041951392235,1.2920584306307406,-1.5445731394735778
525,60.0,5663.16,São Paulo,A,9.7,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.04802697816938,-0.44316782673720023,1.6510075272325657
526,45.0,3460.11,Belo Horizonte,A,1.9,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09701898076184783,-1.1010445745678676,-1.0582891249748168
527,38.0,8851.33,Rio de Janeiro,B,7.8,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.34678475136166725,0.5088863305135654,0.9910506504128189
528,54.0,8829.66,Belo Horizonte,B,0.4,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6676237792063672,0.5024152158654681,-1.5793077119377747
529,54.0,7654.32,Rio de Janeiro,B,7.0,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6676237792063672,0.15143414108491535,0.7131740706992412
530,37.0,5040.49,Vitória,B,6.9,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4101852845221694,-0.6291100952157739,0.6784394982350441
531,28.0,4681.88,Belo Horizonte,B,7.1,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.9807900829666888,-0.7361985319464679,0.7479086431634383
532,68.0,10000.39,Belo Horizonte,B,4.9,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5552312434533975,0.8520196483512479,-0.016251951048900124
533,25.0,10951.02,Rio de Janeiro,A,4.9,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1709916824481952,1.1358976233360498,-0.016251951048900124
534,43.57013118062563,7614.99,Rio de Janeiro,A,7.5,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0063645352639350086,0.13968938155055158,0.8868469330202273
535,32.0,7648.54,Belo Horizonte,A,8.3,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7271879503246802,0.1497081123509052,1.1647235127338054
536,50.0,12032.05,Rio de Janeiro,B,5.8,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4140216465643586,1.4587157621469646,0.2963592011288746
537,22.0,2839.78,Vitória,A,3.3,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3611932819297017,-1.2862880701679664,-0.5720051104760557
538,27.0,9018.98,Rio de Janeiro,A,6.4,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.044190616127191,0.5589501224265093,0.5047666359140581
539,50.0,1630.53,Rio de Janeiro,A,6.4,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4140216465643586,-1.6473953792686382,0.5047666359140581
540,59.0,4128.53,Vitória,A,6.8,Ruim,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.984626445008878,-0.9014404004524483,0.6437049257708467
541,55.0,8552.29,Rio de Janeiro,B,7.1,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7310243123668694,0.4195867400951535,0.7479086431634383
542,16.0,10966.04,Vitória,B,8.3,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.7415964808927147,1.1403829090773707,1.1647235127338054
543,47.0,6873.53,São Paulo,A,7.5,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22382004708285214,-0.08172606224170313,0.8868469330202273
544,64.0,12730.52,Vitória,A,5.9,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3016291108113887,1.6672934939539081,0.331093773593072
545,67.0,10192.84,Belo Horizonte,B,0.8,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4918307102928952,0.9094892382924713,-1.4403694220809862
546,44.0,5758.2,Rio de Janeiro,B,3.6,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03361844760134567,-0.41478689751914954,-0.467801393083464
547,54.0,12232.26,São Paulo,A,0.7,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6676237792063672,1.5185026501809078,-1.4751039945451832
548,44.0,11799.93,Belo Horizonte,B,6.1,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03361844760134567,1.3893998815693773,0.4005629185214662
549,56.0,2450.22,Belo Horizonte,A,5.8,Ruim,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7944248455273716,-1.402618823389598,0.2963592011288746
550,32.0,8046.51,São Paulo,A,7.2,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7271879503246802,0.2685502672426103,0.7826432156276357
551,18.0,3900.91,Belo Horizonte,B,6.0,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.6147954145717103,-0.9694124870329691,0.3658283460572691
552,68.0,11487.3,São Paulo,A,6.4,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5552312434533975,1.296042033279823,0.5047666359140581
553,46.0,11373.55,Belo Horizonte,B,5.3,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.16041951392235,1.2620739072428568,0.12268633880788855
554,43.57013118062563,5795.91,Rio de Janeiro,B,8.0,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0063645352639350086,-0.40352590382372977,1.0605197953412133
555,53.0,10449.73,São Paulo,B,2.4,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6042232460458651,0.986201958271691,-0.8846162626538306
556,69.0,12185.16,São Paulo,A,8.5,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6186317766138996,1.5044376063449418,1.2341926576621995
557,69.0,7112.36,Belo Horizonte,B,6.8,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6186317766138996,-0.01040643550404476,0.6437049257708467
558,64.0,3131.51,Belo Horizonte,A,6.1,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3016291108113887,-1.1991713984425674,0.4005629185214662
559,62.0,8285.39,Vitória,A,0.1,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1748280444903845,0.33988482502468026,-1.6835114293303666
560,60.0,11558.66,Vitória,B,5.9,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.04802697816938,1.3173516198644202,0.331093773593072
561,63.0,2523.21,São Paulo,A,6.6,Ruim,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2382285776508866,-1.3808224847571744,0.5742357808424523
562,59.0,6231.25,Rio de Janeiro,B,0.7,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.984626445008878,-0.2735242863386056,-1.4751039945451832
563,17.0,4303.78,Vitória,B,6.8,Bom,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.6781959477322126,-0.8491070897889026,0.6437049257708467
564,43.57013118062563,12524.06,Vitória,A,5.2,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0063645352639350086,1.6056402253684834,0.08795176634369145
565,62.0,5724.36,Vitória,A,8.8,Ruim,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1748280444903845,-0.4248922283770919,1.3383963750547914
566,65.0,5921.9,São Paulo,A,0.4,Ruim,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.365029643971891,-0.36590265811474193,-1.5793077119377747
567,30.0,7079.25,Rio de Janeiro,B,7.0,Bom,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.8539890166456845,-0.020293773113573905,0.7131740706992412
568,18.0,5850.56,Vitória,A,9.7,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.6147954145717103,-0.38720627228157395,1.6510075272325657
569,41.0,9974.82,Rio de Janeiro,A,1.6,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1565831518801608,0.8443839122390262,-1.1624928423674084
570,39.0,12351.37,Vitória,B,9.1,Bom,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.2833842182011651,1.554071384178825,1.4426000924473825
571,64.0,4424.75,São Paulo,A,3.5,Ruim,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3016291108113887,-0.8129829209388647,-0.5025359655476612
572,60.0,11300.38,São Paulo,B,5.6,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.04802697816938,1.2402238168505508,0.22689005620048014
573,22.0,9603.23,Vitória,A,4.965228426395939,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3611932819297017,0.7334193763790149,0.006404863984852642
574,67.0,9827.4,Belo Horizonte,B,4.3,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4918307102928952,0.800361220895118,-0.2246593858340836
575,34.0,3470.27,São Paulo,B,4.7,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6003868840036759,-1.0980105863433791,-0.08572109597729462
576,57.0,5791.84,Rio de Janeiro,A,9.6,Regular,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8578253786878737,-0.4047412908388545,1.6162729547683687
577,64.0,10604.75,Vitória,A,5.6,Ruim,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3016291108113887,1.032494168366201,0.22689005620048014
578,56.0,3344.96,Vitória,A,3.4,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7944248455273716,-1.1354307698483657,-0.5372705380118585
579,58.0,7772.5,Vitória,A,0.5,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9212259118483759,0.18672515765677186,-1.5445731394735778
580,21.0,7314.27,Vitória,B,9.2,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.424593815090204,0.049888108039901395,1.4773346649115797
581,50.0,2727.69,Rio de Janeiro,B,1.0,Bom,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4140216465643586,-1.3197604855304592,-1.3709002771525916
582,21.0,9243.15,Vitória,A,8.1,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.424593815090204,0.6258919669426123,1.0952543678054105
583,70.0,12902.33,São Paulo,A,4.1,Ruim,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6820323097744017,1.7185995487619183,-0.2941285307624781
584,39.0,12441.25,São Paulo,B,4.1,Bom,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.2833842182011651,1.580911429613572,-0.2941285307624781
585,68.0,12485.11,Vitória,A,9.6,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5552312434533975,1.5940089417716499,1.6162729547683687
586,29.0,3958.74,Belo Horizonte,A,0.7,Ruim,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9173895498061867,-0.9521432410662197,-1.4751039945451832
587,60.0,3207.48,Rio de Janeiro,B,3.6,Bom,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.04802697816938,-1.1764851695631975,-0.467801393083464
588,38.0,2553.11,Belo Horizonte,A,1.0,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.34678475136166725,-1.3718937201988861,-1.3709002771525916
589,61.0,5054.16,Vitória,A,9.7,Ruim,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1114275113298824,-0.6250279476735732,1.6510075272325657
590,27.0,3450.21,Rio de Janeiro,B,7.0,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.044190616127191,-1.1040009213614146,0.7131740706992412
591,41.0,4837.19,Vitória,B,8.9,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.1565831518801608,-0.6898197217943695,1.3731309475189883
592,37.0,11410.47,Belo Horizonte,A,2.1,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4101852845221694,1.2730989904365693,-0.9888199800464222
593,43.57013118062563,7617.19,São Paulo,A,8.7,Ruim,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0063645352639350086,0.14034634750467306,1.3036618025905937
594,57.0,5825.21,Belo Horizonte,B,5.1,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8578253786878737,-0.3947763117983837,0.05321719387949406
595,23.0,6160.7,Belo Horizonte,A,8.4,Ruim,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2977927487691996,-0.2945919900037306,1.1994580851980023
596,68.0,4027.15,Rio de Janeiro,B,0.7,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5552312434533975,-0.9317145861019219,-1.4751039945451832
597,37.0,1745.45,São Paulo,B,0.9,Bom,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.4101852845221694,-1.6130778667924346,-1.4056348496167888
598,20.0,1471.71,Vitória,A,9.9,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.487994348250706,-1.694822348738449,1.7204766721609606
599,27.0,5106.36,Vitória,B,3.6,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.044190616127191,-0.6094399373075985,-0.467801393083464
600,58.0,6977.93,São Paulo,A,3.6,Ruim,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9212259118483759,-0.050550041509753306,-0.467801393083464
601,42.0,2054.9,Belo Horizonte,A,1.0,Regular,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09318261871965865,-1.5206696329274747,-1.3709002771525916
602,30.0,10610.16,São Paulo,A,4.0,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8539890166456845,1.0341097073715635,-0.32886310322667517
603,30.0,1848.11,São Paulo,B,9.1,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8539890166456845,-1.5824214464060176,1.4426000924473825
604,55.0,7079.25,,B,3.8,Bom,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7310243123668694,-0.020293773113573905,-0.3983322481550697
605,20.0,7042.7,Belo Horizonte,B,5.6,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.487994348250706,-0.031208366578638708,0.22689005620048014
606,34.0,4754.65,São Paulo,B,4.7,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6003868840036759,-0.7144678899094568,-0.08572109597729462
607,42.0,3254.77,Vitória,A,6.1,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09318261871965865,-1.1623633877584667,0.4005629185214662
608,61.0,9780.95,Vitória,A,0.9,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1114275113298824,0.7864902806365066,-1.4056348496167888
609,47.0,5597.81,São Paulo,A,2.6,Ruim,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22382004708285214,-0.4626827017834923,-0.8151471177254361
610,62.0,11512.56,São Paulo,A,8.7,Regular,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1748280444903845,1.3035851969166914,1.3036618025905937
611,70.0,11540.32,Rio de Janeiro,A,8.7,Regular,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6820323097744017,1.3118749127741525,1.3036618025905937
612,31.0,8802.78,São Paulo,A,3.6,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7905884834851823,0.49438828638965604,-0.467801393083464
613,57.0,7672.4,São Paulo,B,4.6,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8578253786878737,0.15683320674424148,-0.12045566844149201
614,20.0,9028.83,Belo Horizonte,B,8.0,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.487994348250706,0.5618915381756445,1.0605197953412133
615,34.0,10299.44,Rio de Janeiro,B,1.6,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6003868840036759,0.9413222249785427,-1.1624928423674084
616,32.0,3888.78,Belo Horizonte,B,3.5,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.7271879503246802,-0.9730347584072847,-0.5025359655476612
617,64.0,6075.02,Belo Horizonte,B,1.6,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.3016291108113887,-0.3201778277078822,-1.1624928423674084
618,34.0,1661.52,Vitória,B,3.5,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6003868840036759,-1.6381411179421714,-0.5025359655476612
619,61.0,4949.68,Belo Horizonte,B,5.7,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1114275113298824,-0.6562278580765817,0.2616246286646775
620,47.0,6006.61,Rio de Janeiro,B,9.5,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.22382004708285214,-0.3406064826721801,1.5815383823041715
621,54.0,6172.64,São Paulo,A,1.6,Regular,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6676237792063672,-0.2910264565981799,-1.1624928423674084
622,63.0,6812.19,São Paulo,B,0.6,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2382285776508866,-0.10004346752616478,-1.5098385670093806
623,35.0,3517.59,São Paulo,B,9.3,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5369863508431737,-1.0838798459120011,1.5120692373757774
624,27.0,7192.17,Rio de Janeiro,A,10.0,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.044190616127191,0.01342649758615557,1.7552112446251578
625,53.0,1480.22,Rio de Janeiro,A,4.1,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6042232460458651,-1.6922810849795515,-0.2941285307624781
626,41.0,5679.35,Vitória,A,7.9,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1565831518801608,-0.438333154556642,1.0257852228770163
627,45.0,4903.12,Belo Horizonte,B,3.7,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09701898076184783,-0.6701316466328996,-0.43306682061926677
628,19.0,9971.5,Rio de Janeiro,A,1.0,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5513948814112082,0.8433924908900792,-1.3709002771525916
629,27.0,2289.94,Vitória,B,9.3,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.044190616127191,-1.4504817793562346,1.5120692373757774
630,29.0,9156.37,Rio de Janeiro,B,4.7,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9173895498061867,0.5999776462614002,-0.08572109597729462
631,28.0,12936.17,Vitória,B,4.4,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9807900829666888,1.7287048796198605,-0.1899248133698862
632,34.0,11013.21,Belo Horizonte,B,2.7,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6003868840036759,1.1544688563755126,-0.7804125452612389
633,44.0,2995.17,Rio de Janeiro,B,2.8,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03361844760134567,-1.239885370344809,-0.7456779727970418
